recipename,labels,Total Fat,Saturated Fat,Cholesterol,Sodium,Potassium,Total Carbohydrates,Dietary Fiber,Protein,Sugars,Vitamin A,Vitamin C,Calcium,Iron,Thiamin,Niacin,Vitamin B6,Magnesium,Folate,Calories,Health Score,ratings,class_prob,Carb_std,Protein_std,VitA_std,VitC_std,Calcium_std,Iron_std,Thiamin_std,Niacin_std,VitB6_std,Magnesium_std,Folate_std,Potassium_std,Dietary Fiber_std,Total Fat_std,Saturated Fat_std,Cholesterol_std,Sodium_std,Sugars_std,Carb_BNI,Protein_BNI,VitA_BNI,VitC_BNI,Calcium_BNI,Iron_BNI,Thiamin_BNI,Niacin_BNI,VitB6_BNI,Magnesium_BNI,Folate_BNI,Potassium_BNI,Dietary Fiber_BNI,Total Fat_BNI,Saturated Fat_BNI,Cholesterol_BNI,Sodium_BNI,Sugars_BNI,BNI
slow cooked venison,0,6.300000005,2,86.0000001,2596.000001,557.9999985,17.0000001,1.2,51,9.999999986,478.4,16.00000002,61.1,8.999999991,0,5,0,36,30,225,-4.961231091,4.473145791,0.518220921,173.7777788,521.3333333,4890.311111,163.5555558,624.5777778,91.99999991,0,51.11111111,0,368,306.6666667,5703.999985,12.26666667,64.40000005,20.44444444,879.1111121,26536.8889,102.2222221,2.896296313,10,3.056444444,5,2.402222222,5,0,5,0,4.6,1.916666667,5,2.453333333,0.046153842,0,0,0,0,47.37111682
slow cooker adobo chicken,0,14.69999999,4,60.9999999,1120.999999,247.0000015,5.3000001,0.5,46,1.000000008,164.8,1.99999998,35.1,2.999999997,0,10,0,30,22,254,-2.189074728,4.492533521,0.969861422,47.99212689,416.5354331,1492.283465,18.11023604,317.8346457,27.1653543,0,90.5511811,0,271.6535433,199.2125984,2236.614187,4.527559055,133.1102361,36.22047244,552.3622038,10150.78739,9.055118183,0.799868781,10,0.932677165,1.509186337,1.222440945,5,0,5,0,3.395669291,1.24507874,3.195163124,0.905511811,0,0,0,0,3.562679654,36.76827585
slow cooker alabama pulled bbq chicken,0,25.29999999,5,96.9999999,574.9999992,290.9999995,5.0000001,0.6,56.6,2.999999993,406.4,3,35.1,1.500000012,0,14,1.25,28,26,364,-1.319853337,4.32972835,0.820671803,31.59340723,357.6373626,2567.912088,18.95604396,221.7857143,9.478022054,0,88.46153846,7.898351648,176.9230769,164.2857143,1838.736261,3.791208791,159.8626373,31.59340659,612.9120873,3633.241753,18.95604391,0.526556787,10,1.604945055,1.57967033,0.853021978,1.755189269,0,5,5,2.211538462,1.026785714,2.626766087,0.758241758,0,0,0,0,1.991104141,34.93381958
slow cooker apple cider braised pork,0,25.89999997,10,96.9999999,127.0000008,402.9999995,13.5,0.2,47.2,9.999999986,512,3,46.8,2.999999997,1.133333334,9,0,23,24,388,-3.356595987,4.300626465,0.801348964,80.0257732,279.7938144,3035.051546,17.78350515,277.4226804,17.78350514,6.718213062,53.35051546,0,136.3402062,142.2680412,2388.917523,1.18556701,153.5309277,59.27835052,574.9999994,752.8350563,59.27835043,1.333762887,10,1.896907216,1.481958763,1.067010309,3.293241692,5,5,0,1.704252577,0.889175258,3.412739318,0.237113402,0,0,0,3.431593633,0,38.74775506
slow cooker apple scented venison roast,0,5.500000025,2,129,120,325.9999995,5.9000001,1,70.4,4.000000001,24,3,19.5,7.500000006,0,5,0,26,16,220,2.857142693,4.184853179,0.997296269,61.68181923,736,250.9090909,31.36363636,203.8636364,78.40909097,0,52.27272727,0,271.8181818,167.2727273,3408.181813,10.45454545,57.50000026,20.90909091,1348.636364,1254.545455,41.81818182,1.02803032,10,0.156818182,2.613636364,0.784090909,5,0,5,0,3.397727273,1.045454545,4.868831161,2.090909091,0.576923057,0,0,2.386363636,0,38.94878454
slow cooker au jus pot roast,0,28.99999999,11,102.9999999,697.9999992,378,2.7999999,0.5,53.8,1.999999985,180.8,3,40.3,5.999999994,0,8,0,26,20,386,-4.483507821,4.520679197,0.786794957,16.68393723,320.5699482,1077.305699,17.87564767,240.1295337,35.7512953,0,47.66839378,0,154.9222798,119.1709845,2252.331606,2.979274611,172.7979274,65.54404145,613.7305694,4159.067353,11.91709835,0.27806562,10,0.673316062,1.489637306,0.92357513,5,0,5,0,1.936528497,0.744818653,3.21761658,0.595854922,0,0,0,0,3.108397087,32.96780986
slow cooker autumn delight,0,21.39999998,6,78,1945.000001,514.0000005,66,3.8,52,8.000000001,128,4.99999998,171.6,8.999999991,1.133333334,9,0,58,294,562,-6.990806413,4.303994724,0.717079679,270.1067616,212.8113879,523.8434164,20.46263337,702.2775801,36.83274018,4.638196918,36.83274021,0,237.366548,1203.202847,2103.558721,15.55160142,87.58007111,24.55516014,319.2170819,7959.964416,32.74021353,4.501779359,10,0.327402135,1.705219448,2.701067616,5,5,5,0,2.967081851,5,3.005083887,3.110320285,0,0,0,0,0,48.31795458
slow cooker baby back ribs,0,29.59999998,11,117,1066.999999,517.000001,32.4,0.8,48.6,23,331.2,1.99999998,79.3,2.999999997,0,9,0,33,16,501,-7.210238832,4.676733683,0.52494196,148.742515,223.1137725,1520.479042,9.181636635,364.0518962,13.77245508,0,41.31736527,0,151.497006,73.45309381,2373.453098,3.672654691,135.8882234,50.499002,537.1257485,4898.40319,105.5888223,2.479041916,10,0.950299401,0.765136386,1.400199601,2.550454644,0,5,0,1.893712575,0.459081836,3.390647283,0.734530938,0,0,0,0,0,29.62310458
slow cooker barbecue beef,0,26.59999999,10,126,648,874.000001,18,1.4,78.2,13.00000001,604.8,6,58.5,8.999999991,0,13,1.25,54,56,473,-3.070462628,4.157555084,0.577168303,87.52642706,380.2536998,2940.887949,29.17547569,284.4608879,43.76321349,0,63.21353066,6.078224101,262.5792812,272.3044397,4249.894297,6.807610994,129.3446088,48.62579281,612.6849894,3150.951374,63.2135307,1.458773784,10,1.838054968,2.431289641,1.094080338,5,0,5,5,3.282241015,1.701902748,5,1.361522199,0,0,0,0,0,43.16786469
slow cooker barbecue goose sandwich,0,15.20000001,7,51,162,224.999999,4.4000001,0.3,18,1.999999985,428.8,3,29.9,1.500000012,0,4,0,12,10,190,-2.738861601,4.32701575,0.990695154,53.26315911,217.8947368,5190.736842,36.31578947,361.9473684,18.15789488,0,48.42105263,0,145.2631579,121.0526316,2723.684198,3.631578947,184.0000001,84.73684211,617.3684211,1961.052632,24.21052613,0.887719318,10,3.244210526,3.026315789,1.392105263,3.362573126,0,5,0,1.815789474,0.756578947,3.890977426,0.726315789,0,0,0,0.914473684,1.157059345,36.17411869
slow cooker barbecue ribs,0,29.59999998,11,117,1245,697.9999985,33,0.8,52,25.99999999,953.6,15,100.1,2.999999997,0,10,0,38,26,497,-7.540257263,4.347775587,0.919609667,152.7162978,240.6438632,4413.038229,69.41649899,463.2394366,13.88329978,0,46.277666,0,175.8551308,120.3219316,3230.18108,3.70221328,136.9818912,50.9054326,541.4486922,5761.569416,120.3219315,2.54527163,10,2.758148893,5,1.781690141,2.570981442,0,5,0,2.198189135,0.752012072,4.614544399,0.740442656,0,0,0,0,0,37.96128037
slow cooker barbeque,0,17.89999998,7,74.0000001,895.0000008,319.9999985,23.3000001,0.4,41,17.00000001,236.8,1.00000002,20.8,2.999999997,0,6,0,22,16,343,-4.353975981,4.339600976,0.933583291,156.2390677,274.9271137,1587.87172,6.705539493,139.4752187,20.11661806,0,40.23323615,0,147.5218659,107.2886297,2145.772585,2.682215743,120.0291544,46.93877551,496.2099132,6001.457731,113.9941692,2.603984462,10,0.992419825,0.558794958,0.536443149,3.72529964,0,5,0,1.844023324,0.670553936,3.065389407,0.536443149,0,0,0,0,0,29.53335185
slow cooker barbequed pork for sandwiches,0,9.20000003,3,36.9999999,913.9999992,347.9999985,22.2999999,0.5,21.2,14.99999999,275.2,1.99999998,40.3,1.500000012,0,4,0,18,14,224,-3.225689839,4.353053095,0.614994352,228.9732133,217.6785714,2825.714286,20.53571408,413.7946429,15.40178584,0,41.07142857,0,184.8214286,143.75,3573.21427,5.133928571,94.46428602,30.80357143,379.9107133,9384.82142,154.0178571,3.816220221,10,1.766071429,1.711309507,1.591517857,2.852182562,0,5,0,2.310267857,0.8984375,5,1.026785714,0,0,0,0,0,35.97279265
slow cooker bbq chicken,0,9.49999999,2,59.0000001,1234.000001,532.999999,90,3.9,68.4,24,579.2,6,291.2,8.999999991,0,17,0,57,86,589,-2.867969112,4.597227312,0.911312275,351.4431239,267.0967742,2261.731749,23.4295416,1137.113752,35.14431236,0,66.38370119,0,222.5806452,335.8234295,2081.324275,15.22920204,37.09677415,7.809847199,230.3904928,4818.675725,93.7181664,10,10,1.413582343,1.9524618,4.373514431,5,0,5,0,2.782258065,2.098896435,2.973320392,3.045840407,2.146401988,3.0475382,1.160158454,0,0,53.83381406
slow cooker bbq flat iron steak sandwiches,0,42.70000001,13,159,2185.999999,514.0000005,89.7999999,4.6,120,17.00000001,758.4,22.00000002,301.6,7.500000006,0,6,0,55,112,987,-8.727678557,3.901978814,0.999999999,209.2603848,279.6352584,1767.294833,51.26646408,702.816616,17.47720366,0,13.98176292,0,128.1661601,260.9929078,1197.771024,10.71935157,99.50354611,30.29381966,370.5167173,5094.022288,39.61499496,3.48767308,10,1.104559271,4.27220534,2.703140831,3.236519197,0,3.495440729,0,1.602077001,1.631205674,1.711101464,2.143870314,0,0,0,0,0,35.3877929
slow cooker bbq pork chops,0,35.60000002,12,105.9999999,1018.999999,587.000001,30.3999999,0.5,46.4,21.99999999,334.4,1.00000002,68.9,1.500000012,1.133333334,10,1.25,34,12,544,-7.857709584,4.509367198,0.751927802,128.5294113,196.1764706,1413.823529,4.227941261,291.3051471,6.341911815,4.791666669,42.27941176,5.284926471,143.75,50.73529412,2481.801475,2.113970588,150.514706,50.73529412,448.1617643,4308.272055,93.01470583,2.142156856,10,0.883639706,0.352328438,1.120404412,1.174428114,5,5,5,1.796875,0.317095588,3.545430678,0.422794118,0,0,0,0,0,36.75515291
slow cooker beef barbacoa,0,18.79999999,7,77.0000001,349.9999992,482.000001,9.0999999,2.8,44,4.000000001,2168,9,46.8,5.999999994,0,7,0,34,38,292,-1.963909313,4.043844719,0.691190019,71.6780814,346.5753425,17076.71233,70.89041096,368.630137,47.26027393,0,55.1369863,0,267.8082192,299.3150685,3796.57535,22.05479452,148.0821917,55.1369863,606.5068501,2756.849309,31.50684932,1.19463469,10,5,5,1.417808219,5,0,5,0,3.34760274,1.870719178,5,4.410958904,0,0,0,0,0,47.24172373
slow cooker beef enchiladas,0,21.39999998,9,69.9999999,801,325.0000005,39.0999999,2.2,47.6,6.999999993,508.8,9,256.1,5.999999994,0,8,0,36,144,447,-4.843366401,4.250314612,0.940057986,201.1856818,244.9217002,2617.986577,46.30872483,1317.740492,30.87248319,0,41.16331096,0,185.2348993,740.9395973,1672.25951,11.31991051,110.1118567,46.30872483,360.1789704,4121.47651,36.01789706,3.353094697,10,1.636241611,3.859060403,5,5,0,5,0,2.315436242,4.630872483,2.388942158,2.263982103,0,0,0,0,0,45.4476297
slow cooker beef pot roast,0,57.30000003,22,198,538.9999992,1109.000001,7.5,1.5,109,2.999999993,6318.4,4.00000002,50.7,8.999999991,0,21,1.25,66,80,777,-7.344866491,4.681764362,1,22.2007722,322.6512227,18703.11454,11.8404119,150.0772201,26.64092661,0,62.16216216,3.7001287,195.3667954,236.8082368,3282.754184,4.44015444,169.6138997,65.12226512,586.1003861,1595.495493,8.880308858,0.37001287,10,5,0.986700992,0.577220077,4.933504929,0,5,5,2.442084942,1.48005148,4.689648835,0.888030888,0,0,0,1.676051056,3.590427165,46.63373323
slow cooker beef roast,0,9.20000003,3,80.0000001,523.9999992,662.9999985,17.4,1.5,62.4,9.999999986,6619.2,7.00000002,66.3,5.999999994,0,10,0,34,48,284,0.457038488,4.096083213,0.909587022,140.915493,505.3521127,53606.19718,56.69014101,536.9366197,48.59154925,0,80.98591549,0,275.3521127,388.7323944,5369.366185,12.14788732,74.5070425,24.29577465,647.8873248,4243.661965,80.98591538,2.348591549,10,5,4.724178417,2.065140845,5,0,5,0,3.441901408,2.429577465,5,2.429577465,0,0,0,0,0,47.43896715
slow cooker carnitas,0,13.79999998,5,72.9999999,474,290.0000005,0.6999999,0.2,44.4,0,25.6,0,32.5,1.500000012,1.133333334,9,0,20,10,223,-0.920422849,4.551746077,0.999913095,7.21972991,457.9372197,264.0358744,0,335.2017937,15.47085214,11.6890882,92.82511211,0,206.2780269,103.1390135,2991.031395,2.062780269,142.3318384,51.56950673,752.9147972,4888.789238,0,0.120328832,10,0.165022422,0,1.289237668,2.864972619,5,5,0,2.578475336,0.644618834,4.272901993,0.412556054,0,0,0,0,5,37.34811376
slow cooker carnitas from old el paso,0,33.49999998,14,95.0000001,1075.000001,374.0000005,34.1000001,2.3,53.8,2.999999993,846.4,4.00000002,213.2,1.500000012,0,8,0,25,38,554,-7.769961404,4.089535962,0.85838883,141.5703975,223.3574007,3513.935018,16.60649828,885.1263538,6.227436873,0,33.21299639,0,103.7906137,157.7617329,1552.707583,9.548736462,139.0794223,58.12274368,394.4043325,4462.996393,12.45487362,2.359506625,10,2.196209386,1.383874856,3.40433213,1.153229051,0,5,0,1.297382671,0.98601083,2.21815369,1.909747292,0,0,0,0,3.023035934,34.93148247
slow cooker carolina bbq,0,17.29999999,6,90,775.9999992,405.000001,3.6,0.3,55.2,2.999999993,707.2,1.00000002,41.6,1.500000012,1.133333334,11,0,28,14,293,-1.855966192,4.573523938,0.869947878,28.25938567,433.3105802,5551.399317,7.849829509,326.552901,11.77474412,8.89647327,86.34812287,0,219.7952218,109.8976109,3179.180895,2.354948805,135.8020477,47.09897611,706.4846416,6091.467571,23.549488,0.470989761,10,3.469624573,0.654152459,1.255972696,2.180508171,5,5,0,2.747440273,0.686860068,4.541686993,0.470989761,0,0,0,0,1.261986032,37.74021079
slow cooker casserole,0,29.59999998,13,117,1998,604.0000015,54.0999999,4.4,81.6,4.000000001,10179.2,12,115.7,7.500000006,0,22,1.25,62,66,644,-8.366999279,4.421610315,0.87889087,193.2142854,291.4285714,36354.28571,42.85714286,413.2142857,26.78571431,0,78.57142857,4.464285714,221.4285714,235.7142857,2157.142863,15.71428571,105.7142856,46.42857143,417.8571429,7135.714286,14.28571429,3.220238089,10,5,3.571428571,1.589285714,4.960317464,0,5,5,2.767857143,1.473214286,3.081632661,3.142857143,0,0,0,0,2.732426304,51.53925738
slow cooker cheesy chicken and tortillas,0,26.10000003,13,99.9999999,1482,294.999999,72.9,3.8,78,1.999999985,1574.4,1.00000002,471.9,5.999999994,0,14,0,45,262,687,-7.559213484,4.057058034,0.667405795,244.0611354,261.1353712,5270.917031,3.347889441,1579.868996,20.08733622,0,46.87045124,0,150.6550218,877.147016,987.627362,12.72197962,87.37991276,43.52256186,334.7889371,4961.572052,6.695778696,4.06768559,10,3.294323144,0.278990787,5,3.719877079,0,5,0,1.883187773,5,1.410896231,2.544395924,0,0,0,0,3.937177985,46.13653451
slow cooker cheesy chicken potatoes,0,16.70000001,6,78,540,524.000001,14.7999999,1.5,44.6,2.999999993,1166.4,24,119.6,2.999999997,0,8,0,32,42,301,-2.088415271,4.340588489,0.614972986,113.0897002,340.7973422,8912.69103,183.3887043,913.8870432,22.92358802,0,61.12956811,0,244.5182724,320.9302326,4003.986719,11.46179402,127.6079735,45.84717608,596.013289,4126.245847,22.92358798,1.884828337,10,5,5,3.514950166,4.245108892,0,5,0,3.056478405,2.005813953,5,2.292358804,0,0,0,0,1.361335241,48.3608738
slow cooker chicken alfredo,0,50.9,21,126,1591.999999,223.000001,8.7999999,0,63.2,5.000000009,294.4,1.00000002,241.8,1.500000012,0,14,0,30,10,610,-11.94413718,4.47127822,0.999878722,33.18032749,238.295082,1110.032787,3.770491879,911.704918,5.65573775,0,52.78688525,0,113.1147541,37.70491803,840.8196759,0,191.9180328,79.18032787,475.0819672,6002.622948,18.85245905,0.553005458,10,0.693770492,0.314207657,3.506557377,1.047358843,0,5,0,1.413934426,0.235655738,1.201170966,0,0,0,0,0,2.007546183,25.97320714
slow cooker chicken cacciatore,0,6.10000001,2,63,589.9999992,787.0000005,23.7,4.8,54.2,13.99999999,1230.4,37.99999998,68.9,2.999999997,0,18,1.25,56,66,261,0.346164856,4.55674787,0.525338632,208.8505747,477.6245211,10842.60536,334.8659002,607.164751,26.43678158,0,158.6206897,11.01532567,493.48659,581.6091954,6935.249047,42.29885057,53.75478936,17.62452107,555.1724138,5199.233709,123.3716474,3.480842912,10,5,5,2.335249042,4.895700293,0,5,5,5,3.635057471,5,5,0.865016203,0.593869732,0,0,0,60.80573565
slow cooker chicken continental,0,13.99999998,7,144,2508,569.0000015,11.1,0.1,106,2.999999993,460.8,1.99999998,91,4.500000009,0,26,1.25,55,54,388,-3.827054621,4.369667014,0.999817458,65.79896907,628.3505155,2731.546392,11.85566998,539.4329897,26.67525779,0,154.1237113,7.409793814,326.0309278,320.1030928,3372.938153,0.592783505,82.98969057,41.49484536,853.6082474,14867.01031,17.78350511,1.096649485,10,1.707216495,0.987972499,2.074742268,4.939862553,0,5,5,4.075386598,2.00064433,4.818483076,0.118556701,0,0,0,0,2.177221411,43.99673541
slow cooker chicken creole,0,1.899999985,0,68.0000001,430.9999992,682.0000005,13.8,2.7,59.2,6.999999993,603.2,36,87.1,4.500000009,0,20,1.25,58,52,189,2.459303248,4.591486392,0.974708217,167.9365079,720.4232804,7340.529101,438.0952381,1059.94709,54.76190487,0,243.3862434,15.21164021,705.8201058,632.8042328,8299.470906,32.85714286,23.12169294,0,827.5132287,5244.973535,85.1851851,2.798941799,10,4.587830688,5,4.076719577,5,0,5,5,5,3.955026455,5,5,3.221408235,5,0,0,0,68.63992675
slow cooker chicken mole,0,9.20000003,2,59.0000001,289.9999992,808.0000005,28.1000001,6.1,56.6,9.999999986,2332.8,16.00000002,153.4,5.999999994,0,15,1.25,92,72,289,1.141971792,4.363957374,0.529653686,223.6332188,450.449827,18565.53633,127.3356403,1220.83045,47.750865,0,119.3771626,9.948096886,732.1799308,573.0103806,6430.449831,48.5467128,73.21799332,15.91695502,469.5501738,2307.958471,79.58477497,3.727220313,10,5,5,4.69550173,5,0,5,5,5,3.581314879,5,5,0,1.020761246,0,0.191753185,0,63.21655135
slow cooker chicken parisienne,0,12.60000001,6,84.9999999,514.9999992,434.999999,10.5999999,0.6,60.4,1.000000008,460.8,1.99999998,89.7,2.999999997,0,20,1.25,46,44,296,-0.743079788,4.459320047,0.764803206,82.36486409,469.3243243,3580.540541,15.54054039,696.9932432,23.31081079,0,155.4054054,9.712837838,357.4324324,341.8918919,3380.06756,4.662162162,97.90540548,46.62162162,660.4729722,4001.689183,7.770270332,1.372747735,10,2.237837838,1.295045032,2.680743243,4.316816813,0,5,5,4.467905405,2.136824324,4.828667943,0.932432432,0,0,0,0,3.766623757,48.03564452
slow cooker chicken stroganoff,0,31,15,135.9999999,1603.000001,408.0000015,9.5000001,0,66.8,2.999999993,1865.6,1.99999998,92.3,2.999999997,0,20,1.25,40,28,456,-8.161435916,4.360315221,0.981053429,47.91666717,336.9298246,9409.824561,10.0877192,465.5482456,15.13157893,0,100.877193,6.304824561,201.754386,141.2280702,2057.894744,0,156.3596491,75.65789474,685.9649118,8085.307022,15.13157891,0.79861112,10,5,0.840643266,1.790570175,2.802144247,0,5,5,2.521929825,0.882675439,2.939849635,0,0,0,0,0,2.598162078,40.17458578
slow cooker chicken with mushroom wine sauce,0,7.099999985,2,60.9999999,955.9999992,259.999999,7.5999999,0.8,49.8,1.999999985,89.6,0,40.3,2.999999997,0,12,0,29,16,208,-0.358300223,4.193823896,0.965477407,84.03846043,550.6730769,990.7692308,0,445.625,33.17307689,0,132.6923077,0,320.6730769,176.9230769,2874.999989,8.846153846,78.50961522,22.11538462,674.5192297,10571.15384,22.11538444,1.400641007,10,0.619230769,0,1.713942308,5,0,5,0,4.008413462,1.105769231,4.107142841,1.769230769,0,0,0,0,1.489621517,36.2139919
slow cooker cilantro lime chicken,0,4.69999998,1,117,976.0000008,521.0000005,9.3,1.3,90.6,2.999999993,555.2,4.00000002,54.6,2.999999997,0,22,1.25,49,18,272,2.383883695,4.454545455,0.823383267,78.63970588,766.1029412,4694.705882,33.82352958,461.6911765,25.36764703,0,186.0294118,10.56985294,414.3382353,152.2058824,4405.51471,10.99264706,39.74264689,8.455882353,989.3382353,8252.941183,25.367647,1.310661765,10,2.934191176,2.818627465,1.775735294,4.697712414,0,5,5,5,0.951286765,5,2.198529412,1.942873316,2.886029412,0,0,0.973389366,52.48903638
slow cooker coconut curry chicken,0,18.2,14,78.9999999,337.9999992,783.000001,22.7000001,4.6,66.8,4.000000001,1092.8,42,79.3,7.500000006,0,17,1.25,87,86,381,-3.767470475,4.043946887,0.848905169,137.0341213,403.2545932,6596.955381,253.5433071,478.7139108,45.27559059,0,102.6246719,7.545931759,525.1968504,519.160105,4726.77166,27.76902887,109.8687664,84.5144357,476.9028865,2040.419943,24.14698163,2.283902022,10,4.123097113,5,1.841207349,5,0,5,5,5,3.244750656,5,5,0,0,0,0.749125119,1.167145773,58.40922803
slow cooker country style spareribs,0,30.20000002,11,120,583.9999992,625.0000015,11.7999999,1.4,59.8,9.000000009,496,21,93.6,4.500000009,0,12,0,38,38,442,-4.34000456,4.103009235,0.779704715,61.40271441,311.1764706,2580.995475,109.2760181,487.0588235,23.41628964,0,62.44343891,0,197.7375566,197.7375566,3252.262451,7.285067873,157.1493214,57.239819,624.4343891,3038.914023,46.83257923,1.023378574,10,1.613122172,5,1.873303167,4.336349933,0,5,0,2.471719457,1.235859729,4.646089216,1.457013575,0,0,0,0,0,38.65683582
slow cooker cranberry pork,0,15.09999998,4,80.0000001,184.0000008,402.9999995,32.9000001,1.1,53.6,31,160,3,22.1,1.500000012,1.133333334,12,1.25,30,8,374,-0.967601433,4.30168977,0.923752039,202.3262038,329.6256684,983.9572193,18.44919786,135.9090909,9.224599004,6.969696973,73.79679144,7.687165775,184.4919786,49.19786096,2478.342243,6.764705882,92.86096244,24.59893048,491.9786102,1131.550807,190.6417112,3.372103397,10,0.614973262,1.537433155,0.522727273,1.708259075,5,5,5,2.306149733,0.307486631,3.540488918,1.352941176,0,0,0,2.642602485,0,42.90516511
slow cooker cranberry roast,0,17.29999999,8,114.9999999,532.0000008,284.9999985,33.9,1.1,63.2,29.00000001,240,1.99999998,35.1,5.999999994,0,6,0,26,24,420,-3.194368567,4.324077824,0.48334645,185.6428571,346.0952381,1314.285714,10.95238084,192.2142857,32.85714282,0,32.85714286,0,142.3809524,131.4285714,1560.714277,6.023809524,94.73809518,43.80952381,629.7619042,2913.333338,158.8095239,3.094047619,10,0.821428571,0.912698404,0.739285714,5,0,5,0,1.779761905,0.821428571,2.229591825,1.204761905,0,0,0,0,0,31.60300451
slow cooker cranberry turkey breast,0,1.69999999,1,164.0000001,537,637,34.1000001,1.1,120,29.99999999,116.8,12,50.7,4.500000009,0,26,1.25,62,38,401,3.864943552,4.310411003,0.747773573,195.5860355,688.2793017,669.925187,68.82793017,290.798005,25.81047387,0,149.127182,7.16957606,355.6109726,217.9551122,3653.61596,6.309226933,9.750623384,5.735660848,940.6483796,3080.049875,172.0698254,3.259767258,10,0.418703242,5,1.118453865,4.779717383,0,5,5,4.445137157,1.362219451,5,1.261845387,4.249952047,3.566084788,0,0,0,54.46188058
